Cmdline: /system/bin/simpleperf record --app com.paifa.ubikitouch --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --duration 9 -f 400 -g
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 4560
Event count: 22316617954

Children  Self   Command               Pid    Tid    Shared Object                                                                                               Symbol
0.42%     0.40%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              __memcpy_aarch64_simd
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.AndroidParagraph.paint
0.42%     0.00%  binder:31119_3        31119  31191  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed480eb9fa]
0.42%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed480d2c2e]
0.42%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed482fe86a]
0.42%     0.00%  RenderThread          31119  31314  [kernel.kallsyms]                                                                                           [kernel.kallsyms][+ffffffed4832a5be]
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.BoxKt.access$placeInBox
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.layout.BoxMeasurePolicy$measure$5.invoke
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.layout.Placeable$PlacementScope.place-70tqf50$default
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.BoxKt.placeInBox
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.foundation.layout.BoxMeasurePolicy$measure$5.invoke
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ClassLinker::FindClass(art::Thread*, char const*, art::Handle<art::mirror::ClassLoader>)
0.42%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.AndroidComposeView.scheduleMeasureAndLayout
0.41%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    sk_malloc_flags(unsigned long, unsigned int)
0.41%     0.00%  Jit thread pool       31119  31160  /apex/com.android.art/lib64/libart-compiler.so                                                              art::OptimizingCompiler::TryCompile(art::ArenaAllocator*, art::ArenaStack*, art::CodeVectorAllocator*, art::DexCompilationUnit const&, art::ArtMethod*, art::CompilationKind, art::VariableSizedHandleScope*) const
0.41%     0.02%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             com.paifa.ubikitouch.accessibility.floatingchat.message.MessageContentKt.MessageContent
0.41%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.installParentHandle
0.40%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.text.StaticLayout.<init>
0.40%     0.02%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       bool art::interpreter::DoCall<false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, bool, art::JValue*)
0.40%     0.00%  RenderThread          31119  31314  /apex/com.android.art/lib64/libart.so                                                                       art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)
0.40%     0.03%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.text.android.TextLayout.paint
0.40%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.CancellableContinuationImpl.initCancellability
0.40%     0.05%  RenderThread          31119  31314  /apex/com.android.runtime/lib64/bionic/libc.so                                                              calloc
0.39%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.node.LayoutNode.requestRelayout$ui_release$default
0.39%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    SkBaseDevice::drawShadow(SkPath const&, SkDrawShadowRec const&)
0.39%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.flow.StateFlowImpl$collect$1.invokeSuspend
0.39%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             kotlinx.coroutines.flow.StateFlowImpl.collect
0.39%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes17.dex  androidx.compose.ui.graphics.BlockGraphicsLayerModifier$measure$1.invoke
0.39%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    skgpu::v1::OpsTask::~OpsTask()
0.39%     0.13%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::(anonymous namespace)::ScopedCheck::Check(art::ScopedObjectAccess&, bool, char const*, art::(anonymous namespace)::JniValueType*) (.__uniq.99033978352804627313491551960229047428)
0.38%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.ComposerImpl.end
0.38%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.runtime.ComposerImpl.skipToGroupEnd
0.38%     0.08%  com.paifa.ubikitouch  31119  31119  /apex/com.android.art/lib64/libart.so                                                                       art::ArtMethod* art::ClassLinker::ResolveMethod<(art::ClassLinker::ResolveMode)1>(unsigned int, art::Handle<art::mirror::DexCache>, art::Handle<art::mirror::ClassLoader>, art::ArtMethod*, art::InvokeType)
0.38%     0.00%  com.paifa.ubikitouch  31119  31119  /system/framework/framework.jar                                                                             android.view.ViewGroup.invalidateChild
0.38%     0.00%  com.paifa.ubikitouch  31119  31119  [JIT app cache]                                                                                             androidx.compose.ui.platform.GraphicsLayerOwnerLayer.getInverseMatrix-3i98HWw
0.38%     0.00%  com.paifa.ubikitouch  31119  31119  /data/app/~~q4q_kPr-4iCS3LM4mpU8iQ==/com.paifa.ubikitouch-v_XPuiyDKHTwTWwicuZyDQ==/base.apk!/classes.dex    androidx.compose.foundation.BorderModifierNode$drawRoundRectBorder$1.invoke
0.38%     0.00%  RenderThread          31119  31314  /system/lib64/libhwui.so                                                                                    GrGLGpu::ProgramCache::findOrCreateProgramImpl(GrDirectContext*, GrProgramDesc const&, GrProgramInfo const&, GrThreadSafePipelineBuilder::Stats::ProgramCacheResult*)
